invoice_id,branch_id,created_at,updated_at,status,shipping_status,subtotal,invoice_discount,total_amount,amount_paid,salesperson_name,customer_id,note
HD190716,PTK08,2025-01-06 16:05:02,,Hoàn thành,,2515000,0,2515000,2515000,KIỀU HOA,KH003547,
HD190715,PTK08,2025-01-06 16:03:17,,Hoàn thành,,105000,0,105000,105000,KIỀU HOA,,
HD190714,PTK08,2025-01-06 16:02:29,,Hoàn thành,,420000,0,420000,420000,KIỀU HOA,,
HD190713,PTK08,2025-01-06 15:56:08,,Hoàn thành,,285000,0,285000,285000,KIỀU HOA,KH005366,
HD190712,PTK08,2025-01-06 15:55:02,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,KH001915,
HD190711,PTK08,2025-01-06 15:52:11,,Hoàn thành,,520000,0,520000,520000,KIỀU HOA,KH006348,
HD190710,PTK08,2025-01-06 15:50:12,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,KH002905,
HD190709,PTK08,2025-01-06 15:49:56,,Hoàn thành,,4600000,0,4600000,4600000,KIỀU HOA,KH006347,
HD190708,PTK08,2025-01-06 15:48:21,,Hoàn thành,,890000,0,890000,890000,KIỀU HOA,KH006346,
HD190707,PTK08,2025-01-06 15:48:17,,Hoàn thành,,37000,0,37000,37000,KIỀU HOA,,
HD190706,PTK08,2025-01-06 15:42:54,,Hoàn thành,,285000,0,285000,285000,KIỀU HOA,KH003361,
HD190705,PTK08,2025-01-06 15:41:41,,Hoàn thành,,660000,0,660000,660000,KIỀU HOA,KH006027,
HD190704,PTK08,2025-01-06 15:37:18,,Hoàn thành,,395000,0,395000,395000,KIỀU HOA,KH006027,
HD190703,PTK08,2025-01-06 15:34:25,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,KH003055,
HD190702,PTK08,2025-01-06 15:32:21,,Hoàn thành,,400000,0,400000,400000,KIỀU HOA,KH006337,
HD190701,PTK08,2025-01-06 15:30:58,,Hoàn thành,,850000,0,850000,850000,KIỀU HOA,KH006345,
HD190700,PTK08,2025-01-06 15:28:00,,Hoàn thành,,825000,0,825000,825000,KIỀU HOA,,
HD190699,PTK08,2025-01-06 15:26:26,,Hoàn thành,,2948000,0,2948000,2948000,KIỀU HOA,KH004810,
HD190698,PTK08,2025-01-06 15:20:59,,Hoàn thành,,180000,0,180000,180000,KIỀU HOA,,
HD190697,PTK08,2025-01-06 15:20:46,,Hoàn thành,,2665000,0,2665000,2665000,KIỀU HOA,KH005080,
HD190696,PTK08,2025-01-06 15:20:44,,Hoàn thành,,650000,0,650000,650000,KIỀU HOA,,
HD190695,PTK08,2025-01-06 15:20:20,,Hoàn thành,,300000,0,300000,300000,KIỀU HOA,,
HD190694,PTK08,2025-01-06 15:18:55,,Hoàn thành,,440000,0,440000,440000,KIỀU HOA,KH002122,
HD190693,PTK08,2025-01-06 15:18:49,,Hoàn thành,,1325000,0,1325000,1325000,KIỀU HOA,,
HD190692,PTK08,2025-01-06 15:18:05,,Hoàn thành,,155000,0,155000,155000,KIỀU HOA,,
HD190691,PTK08,2025-01-06 15:09:29,,Hoàn thành,,870000,0,870000,870000,KIỀU HOA,KH006284,
HD190690,PTK08,2025-01-06 15:09:26,,Hoàn thành,,226000,0,226000,226000,KIỀU HOA,KH006341,
HD190689,PTK08,2025-01-06 15:04:55,,Hoàn thành,,1415000,0,1415000,1415000,KIỀU HOA,KH006343,
HD190688,PTK08,2025-01-06 15:00:34,,Hoàn thành,,500000,0,500000,500000,KIỀU HOA,KH002086,
HD190687,PTK08,2025-01-06 14:56:14,,Hoàn thành,,330000,0,330000,330000,KIỀU HOA,KH006342,
HD190686,PTK08,2025-01-06 14:56:04,,Hoàn thành,,400000,0,400000,400000,KIỀU HOA,,
HD190685,PTK08,2025-01-06 14:52:51,,Hoàn thành,,624000,0,624000,624000,KIỀU HOA,,
HD190684,PTK08,2025-01-06 14:52:34,,Hoàn thành,,3900000,0,3900000,3900000,KIỀU HOA,KH002325,
HD190683,PTK08,2025-01-06 14:50:07,,Hoàn thành,,650000,0,650000,650000,KIỀU HOA,KH002086,
HD190682,PTK08,2025-01-06 14:48:49,,Hoàn thành,,180000,0,180000,180000,KIỀU HOA,,
HD190681,PTK08,2025-01-06 14:45:34,,Hoàn thành,,400000,0,400000,400000,KIỀU HOA,KH006340,
HD190680,PTK08,2025-01-06 14:43:24,,Hoàn thành,,105000,0,105000,105000,KIỀU HOA,KH006339,
HD190679,PTK08,2025-01-06 14:33:35,,Hoàn thành,,690000,0,690000,690000,KIỀU HOA,KH001803,
HD190678,PTK08,2025-01-06 14:33:20,,Hoàn thành,,2715000,0,2715000,2715000,KIỀU HOA,KH001803,
HD190677,PTK08,2025-01-06 14:30:46,,Hoàn thành,,375000,0,375000,375000,KIỀU HOA,KH003538,
HD190676,PTK08,2025-01-06 14:28:28,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,KH006336,
HD190675,PTK08,2025-01-06 14:22:18,,Hoàn thành,,1600000,0,1600000,1600000,KIỀU HOA,KH006228,
HD190674,PTK08,2025-01-06 14:21:38,,Hoàn thành,,565000,0,565000,565000,KIỀU HOA,KH002669,
HD190673,PTK08,2025-01-06 14:20:43,,Hoàn thành,,1600000,0,1600000,1600000,KIỀU HOA,KH006296,
HD190874,PTK08,2025-01-07 11:54:16,,Hoàn thành,,3125000,0,3125000,3125000,KIỀU HOA,KH003308,
HD190672,PTK08,2025-01-06 14:18:19,,Hoàn thành,,1370000,0,1370000,1370000,KIỀU HOA,KH002321,
HD190671,PTK08,2025-01-06 14:13:43,,Hoàn thành,,850000,0,850000,850000,KIỀU HOA,KH006335,
HD190670,PTK08,2025-01-06 14:09:11,,Hoàn thành,,1500000,0,1500000,1500000,KIỀU HOA,KH006334,
HD190669,PTK08,2025-01-06 14:04:49,,Hoàn thành,,2860000,0,2860000,2860000,KIỀU HOA,KH003308,
HD190668,PTK08,2025-01-06 14:04:22,,Hoàn thành,,2030000,0,2030000,2030000,KIỀU HOA,KH003137,
HD190667,PTK08,2025-01-06 13:59:53,,Hoàn thành,,3008000,0,3008000,3008000,KIỀU HOA,KH004049,
HD190666,PTK08,2025-01-06 13:59:26,,Hoàn thành,,3400000,0,3400000,3400000,KIỀU HOA,KH005796,
HD190665,PTK08,2025-01-06 13:58:17,,Hoàn thành,,850000,0,850000,850000,KIỀU HOA,KH006332,
HD190664,PTK08,2025-01-06 13:57:06,,Hoàn thành,,840000,0,840000,840000,KIỀU HOA,KH003205,
HD190663,PTK08,2025-01-06 13:53:28,,Hoàn thành,,205000,0,205000,205000,KIỀU HOA,KH006330,
HD190662,PTK08,2025-01-06 13:51:57,,Hoàn thành,,850000,0,850000,850000,KIỀU HOA,KH006331,
HD190661,PTK08,2025-01-06 13:47:51,,Hoàn thành,,625000,0,625000,625000,KIỀU HOA,KH006329,
HD190660,PTK08,2025-01-06 13:45:56,,Hoàn thành,,1040000,0,1040000,1040000,KIỀU HOA,KH006328,
HD190659,PTK08,2025-01-06 13:45:42,,Hoàn thành,,1876000,0,1876000,1876000,KIỀU HOA,KH001743,
HD190658,PTK08,2025-01-06 13:42:37,,Hoàn thành,,895000,0,895000,895000,KIỀU HOA,KH004966,
HD190657,PTK08,2025-01-06 13:42:35,,Hoàn thành,,950000,0,950000,950000,KIỀU HOA,KH006327,
HD190656,PTK08,2025-01-06 13:38:25,,Hoàn thành,,970000,0,970000,970000,KIỀU HOA,KH005796,
HD190655,PTK08,2025-01-06 13:34:04,,Hoàn thành,,1050000,0,1050000,1050000,KIỀU HOA,KH003140,
HD190654,PTK08,2025-01-06 13:32:27,,Hoàn thành,,1235000,0,1235000,1235000,KIỀU HOA,KH005086,
HD190653,PTK08,2025-01-06 13:31:37,,Hoàn thành,,590000,0,590000,590000,KIỀU HOA,KH003140,
HD190652,PTK08,2025-01-06 13:29:58,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,KH006326,
HD190651,PTK08,2025-01-06 13:29:39,,Hoàn thành,,735000,0,735000,735000,KIỀU HOA,KH003140,
HD190650,PTK08,2025-01-06 13:26:02,,Hoàn thành,,1375000,0,1375000,1375000,KIỀU HOA,,
HD190649,PTK08,2025-01-06 13:21:56,,Hoàn thành,,315000,0,315000,315000,KIỀU HOA,KH006325,
HD190648,PTK08,2025-01-06 13:18:28,,Hoàn thành,,6720000,0,6720000,6720000,KIỀU HOA,KH002806,
HD190647,PTK08,2025-01-06 13:12:25,,Hoàn thành,,480000,0,480000,480000,KIỀU HOA,,
HD190646,PTK08,2025-01-06 13:05:17,,Hoàn thành,,520000,0,520000,520000,KIỀU HOA,,
HD190644,PTK08,2025-01-06 13:00:26,,Hoàn thành,,830000,0,830000,830000,KIỀU HOA,KH001738,
HD190643,PTK08,2025-01-06 12:59:53,,Hoàn thành,,170000,0,170000,170000,KIỀU HOA,,
HD190642,PTK08,2025-01-06 12:56:47,,Hoàn thành,,1560000,0,1560000,1560000,KIỀU HOA,,
HD190641,PTK08,2025-01-06 12:56:18,,Hoàn thành,,285000,0,285000,285000,KIỀU HOA,KH001910,
HD190640,PTK08,2025-01-06 12:55:22,,Hoàn thành,,330000,0,330000,330000,KIỀU HOA,KH002066,
HD190639,PTK08,2025-01-06 12:53:07,,Hoàn thành,,620000,0,620000,620000,KIỀU HOA,,
HD190638,PTK08,2025-01-06 12:42:34,,Hoàn thành,,2089000,0,2089000,2089000,KIỀU HOA,KH006324,
HD190637,PTK08,2025-01-06 12:39:35,,Hoàn thành,,330000,0,330000,330000,KIỀU HOA,7227,
HD190636,PTK08,2025-01-06 12:35:35,,Hoàn thành,,1050000,0,1050000,1050000,KIỀU HOA,KH003547,
HD190635,PTK08,2025-01-06 12:32:58,,Hoàn thành,,5020000,0,5020000,5020000,KIỀU HOA,KH003547,
HD190634,PTK08,2025-01-06 12:32:52,,Hoàn thành,,1160000,0,1160000,1160000,KIỀU HOA,KH004566,
HD190633,PTK08,2025-01-06 12:29:35,,Hoàn thành,,300000,0,300000,300000,KIỀU HOA,,
HD190632,PTK08,2025-01-06 12:28:42,,Hoàn thành,,190000,0,190000,190000,KIỀU HOA,,
HD190631,PTK08,2025-01-06 12:26:46,,Hoàn thành,,150000,0,150000,150000,KIỀU HOA,,
HD190630,PTK08,2025-01-06 12:25:53,,Hoàn thành,,860000,0,860000,860000,KIỀU HOA,KH001766,
HD190629,PTK08,2025-01-06 12:24:02,,Hoàn thành,,95000,0,95000,95000,KIỀU HOA,,
HD190628,PTK08,2025-01-06 12:23:29,,Hoàn thành,,800000,0,800000,800000,KIỀU HOA,KH003152,
HD190627,PTK08,2025-01-06 12:20:45,,Hoàn thành,,3270000,0,3270000,3270000,KIỀU HOA,KH006323,
HD190626,PTK08,2025-01-06 12:18:55,,Hoàn thành,,180000,0,180000,180000,KIỀU HOA,KH004596,
HD190625,PTK08,2025-01-06 12:17:23,,Hoàn thành,,1515000,0,1515000,1515000,KIỀU HOA,KH005444,
HD190624,PTK08,2025-01-06 12:17:00,,Hoàn thành,,1500000,0,1500000,1500000,KIỀU HOA,KH001833,
HD190623,PTK08,2025-01-06 12:12:39,,Hoàn thành,,332000,0,332000,332000,KIỀU HOA,,
HD190622,PTK08,2025-01-06 12:10:41,,Hoàn thành,,380000,0,380000,380000,KIỀU HOA,KH004596,
HD190621,PTK08,2025-01-06 12:10:11,,Hoàn thành,,2990000,0,2990000,2990000,KIỀU HOA,KH006322,
HD190620,PTK08,2025-01-06 12:09:31,,Hoàn thành,,975000,0,975000,975000,KIỀU HOA,KH006321,
HD190619,PTK08,2025-01-06 12:08:55,,Hoàn thành,,1610000,0,1610000,1610000,KIỀU HOA,KH003152,
HD190618,PTK08,2025-01-06 12:06:02,,Hoàn thành,,135000,0,135000,135000,KIỀU HOA,,
HD190617,PTK08,2025-01-06 12:04:51,,Hoàn thành,,55000,0,55000,55000,KIỀU HOA,KH006320,
HD190616,PTK08,2025-01-06 12:04:43,,Hoàn thành,,395000,0,395000,395000,KIỀU HOA,,
HD190615,PTK08,2025-01-06 12:03:42,,Hoàn thành,,280000,0,280000,280000,KIỀU HOA,,
HD190614,PTK08,2025-01-06 12:02:23,,Hoàn thành,,130000,0,130000,130000,KIỀU HOA,,
HD190873,PTK08,2025-01-07 11:48:29,,Hoàn thành,,2885000,0,2885000,2885000,KIỀU HOA,KH006349,
HD190613,PTK08,2025-01-06 11:58:50,,Hoàn thành,,737000,0,737000,737000,KIỀU HOA,KH006315,
HD190612,PTK08,2025-01-06 11:58:29,,Hoàn thành,,108000,0,108000,108000,KIỀU HOA,,
HD190610,PTK08,2025-01-06 11:56:48,,Hoàn thành,,340000,0,340000,340000,KIỀU HOA,KH001910,
HD190609,PTK08,2025-01-06 11:55:00,,Hoàn thành,,2350000,0,2350000,2350000,KIỀU HOA,KH004246,
HD190608.01,PTK08,2025-01-15 12:08:06,,Hoàn thành,,1500000,0,1500000,1500000,KIỀU HOA,KH003783,
HD190607,PTK08,2025-01-06 11:54:06,,Hoàn thành,,850000,0,850000,850000,KIỀU HOA,KH001800,
HD190606,PTK08,2025-01-06 11:51:12,,Hoàn thành,,1030000,0,1030000,1030000,KIỀU HOA,,
HD190605,PTK08,2025-01-06 11:50:52,,Hoàn thành,,45000,0,45000,45000,KIỀU HOA,,
HD190604,PTK08,2025-01-06 11:45:17,,Hoàn thành,,1155000,0,1155000,1155000,KIỀU HOA,KH002145,
HD190602,PTK08,2025-01-06 11:41:41,,Hoàn thành,,240000,0,240000,240000,KIỀU HOA,KH006318,
HD190601,PTK08,2025-01-06 11:39:20,,Hoàn thành,,220000,0,220000,220000,KIỀU HOA,KH002300,
HD190600,PTK08,2025-01-06 11:37:04,,Hoàn thành,,5179000,0,5179000,5179000,KIỀU HOA,KH006314,
HD190599,PTK08,2025-01-06 11:36:20,,Hoàn thành,,320000,0,320000,320000,KIỀU HOA,KH005329,
HD190598,PTK08,2025-01-06 11:32:40,,Hoàn thành,,3900000,0,3900000,3900000,KIỀU HOA,KH001812,
HD190597,PTK08,2025-01-06 11:30:56,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,KH003234,
HD190596,PTK08,2025-01-06 11:28:01,,Hoàn thành,,15090000,0,15090000,15090000,KIỀU HOA,KH001812,
HD190595,PTK08,2025-01-06 11:24:47,,Hoàn thành,,1069000,0,1069000,1069000,KIỀU HOA,KH001766,
HD190594,PTK08,2025-01-06 11:24:44,,Hoàn thành,,3840000,0,3840000,3840000,KIỀU HOA,KH001766,
HD190593,PTK08,2025-01-06 11:23:19,,Hoàn thành,,5000000,0,5000000,5000000,KIỀU HOA,KH004549,
HD190592,PTK08,2025-01-06 11:21:29,,Hoàn thành,,3180000,0,3180000,3180000,KIỀU HOA,KH006312,
HD190591,PTK08,2025-01-06 11:21:15,,Hoàn thành,,1305000,0,1305000,1305000,KIỀU HOA,KH006312,
HD190590,PTK08,2025-01-06 11:19:23,,Hoàn thành,,420000,0,420000,420000,KIỀU HOA,KH001801,
HD190589,PTK08,2025-01-06 11:16:58,,Hoàn thành,,570000,0,570000,570000,KIỀU HOA,KH006313,
HD190588,PTK08,2025-01-06 11:16:51,,Hoàn thành,,50000,0,50000,50000,KIỀU HOA,,
HD190587,PTK08,2025-01-06 11:14:12,,Hoàn thành,,290000,0,290000,290000,KIỀU HOA,KH006310,
HD190586,PTK08,2025-01-06 11:10:20,,Hoàn thành,,1335000,0,1335000,1335000,KIỀU HOA,KH001825,
HD190585,PTK08,2025-01-06 11:06:27,,Hoàn thành,,520000,0,520000,520000,KIỀU HOA,KH006311,
HD190584,PTK08,2025-01-06 11:05:43,,Hoàn thành,,700000,0,700000,700000,KIỀU HOA,KH006310,
HD190583,PTK08,2025-01-06 11:04:50,,Hoàn thành,,400000,0,400000,400000,KIỀU HOA,7096,
HD190582,PTK08,2025-01-06 11:04:49,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,KH002806,
HD190581,PTK08,2025-01-06 11:04:11,,Hoàn thành,,110000,0,110000,110000,KIỀU HOA,,
HD190580,PTK08,2025-01-06 11:02:40,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,KH006309,
HD190579,PTK08,2025-01-06 11:00:39,,Hoàn thành,,520000,0,520000,520000,KIỀU HOA,KH006308,
HD190578,PTK08,2025-01-06 10:54:00,,Hoàn thành,,370000,0,370000,370000,KIỀU HOA,,
HD190577,PTK08,2025-01-06 10:53:23,,Hoàn thành,,75000,0,75000,75000,KIỀU HOA,,
HD190576,PTK08,2025-01-06 10:49:15,,Hoàn thành,,31000,0,31000,31000,KIỀU HOA,,
HD190575,PTK08,2025-01-06 10:41:51,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,KH002878,
HD190574,PTK08,2025-01-06 10:40:48,,Hoàn thành,,1855000,0,1855000,1855000,KIỀU HOA,KH006307,
HD190573,PTK08,2025-01-06 10:40:01,,Hoàn thành,,380000,0,380000,380000,KIỀU HOA,,
HD190572,PTK08,2025-01-06 10:39:15,,Hoàn thành,,196000,0,196000,196000,KIỀU HOA,KH002129,
HD190571,PTK08,2025-01-06 10:36:41,,Hoàn thành,,2835000,0,2835000,2835000,KIỀU HOA,KH002629,
HD190570,PTK08,2025-01-06 10:33:32,,Hoàn thành,,19540000,0,19540000,19540000,KIỀU HOA,KH006303,
HD190569,PTK08,2025-01-06 10:30:59,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,KH002129,
HD190568,PTK08,2025-01-06 10:28:43,,Hoàn thành,,700000,0,700000,700000,KIỀU HOA,KH001894,
HD190567,PTK08,2025-01-06 10:27:43,,Hoàn thành,,345000,0,345000,345000,KIỀU HOA,,
HD190566,PTK08,2025-01-06 10:26:26,,Hoàn thành,,3000000,0,3000000,3000000,KIỀU HOA,KH001910,
HD190565,PTK08,2025-01-06 10:26:11,,Hoàn thành,,3000000,0,3000000,3000000,KIỀU HOA,KH003744,
HD190564,PTK08,2025-01-06 10:21:21,,Hoàn thành,,104000,0,104000,104000,KIỀU HOA,,
HD190563,PTK08,2025-01-06 10:20:45,,Hoàn thành,,1090000,0,1090000,1090000,KIỀU HOA,KH006306,
HD190562,PTK08,2025-01-06 10:20:26,,Hoàn thành,,280000,0,280000,280000,KIỀU HOA,,
HD190561,PTK08,2025-01-06 10:12:40,,Hoàn thành,,2880000,0,2880000,2880000,KIỀU HOA,KH006305,
HD190560,PTK08,2025-01-06 10:09:24,,Hoàn thành,,960000,0,960000,960000,KIỀU HOA,KH003002,
HD190559,PTK08,2025-01-06 10:07:35,,Hoàn thành,,1290000,0,1290000,1290000,KIỀU HOA,KH006304,
HD190558,PTK08,2025-01-06 10:07:11,,Hoàn thành,,1313000,0,1313000,1313000,KIỀU HOA,KH002782,
HD190557,PTK08,2025-01-06 10:02:50,,Hoàn thành,,315000,0,315000,315000,KIỀU HOA,KH001770,
HD190556,PTK08,2025-01-06 09:59:49,,Hoàn thành,,306000,0,306000,306000,KIỀU HOA,,
HD190555,PTK08,2025-01-06 09:56:18,,Hoàn thành,,170000,0,170000,170000,KIỀU HOA,,
HD190554,PTK08,2025-01-06 09:55:57,,Hoàn thành,,340000,0,340000,340000,KIỀU HOA,KH006302,
HD190553,PTK08,2025-01-06 09:55:00,,Hoàn thành,,210000,0,210000,210000,KIỀU HOA,KH001986,
HD190552,PTK08,2025-01-06 09:54:14,,Hoàn thành,,410000,0,410000,410000,KIỀU HOA,,
HD190551,PTK08,2025-01-06 09:54:04,,Hoàn thành,,4295000,0,4295000,4295000,KIỀU HOA,KH003002,
HD190550,PTK08,2025-01-06 09:51:52,,Hoàn thành,,300000,0,300000,300000,KIỀU HOA,KH005515,
HD190549,PTK08,2025-01-06 09:51:38,,Hoàn thành,,90000,0,90000,90000,KIỀU HOA,,
HD190548,PTK08,2025-01-06 09:50:57,,Hoàn thành,,790000,0,790000,790000,KIỀU HOA,KH003921,
HD190547,PTK08,2025-01-06 09:49:50,,Hoàn thành,,1380000,0,1380000,1380000,KIỀU HOA,,
HD190546,PTK08,2025-01-06 09:49:20,,Hoàn thành,,1710000,0,1710000,1710000,KIỀU HOA,KH001986,
HD190545,PTK08,2025-01-06 09:46:32,,Hoàn thành,,610000,0,610000,610000,KIỀU HOA,KH002512,
HD190544,PTK08,2025-01-06 09:46:27,,Hoàn thành,,275000,0,275000,275000,KIỀU HOA,KH006300,
HD190543,PTK08,2025-01-06 09:46:07,,Hoàn thành,,1600000,0,1600000,1600000,KIỀU HOA,KH004966,
HD190542,PTK08,2025-01-06 09:45:51,,Hoàn thành,,1160000,0,1160000,1160000,KIỀU HOA,KH004966,
HD190541,PTK08,2025-01-06 09:45:20,,Hoàn thành,,1210000,0,1210000,1210000,KIỀU HOA,KH003693,
HD190540,PTK08,2025-01-06 09:44:14,,Hoàn thành,,590000,0,590000,590000,KIỀU HOA,KH003921,
HD190539,PTK08,2025-01-06 09:40:59,,Hoàn thành,,410000,0,410000,410000,KIỀU HOA,8907,
HD190538,PTK08,2025-01-06 09:40:25,,Hoàn thành,,410000,0,410000,410000,KIỀU HOA,KH006299,
HD190537,PTK08,2025-01-06 09:39:42,,Hoàn thành,,7140000,0,7140000,7140000,KIỀU HOA,KH003028,
HD190536,PTK08,2025-01-06 09:27:45,,Hoàn thành,,960000,0,960000,960000,KIỀU HOA,KH004953,
HD190535,PTK08,2025-01-06 09:25:02,,Hoàn thành,,2095000,0,2095000,2095000,KIỀU HOA,KH004638,
HD190534,PTK08,2025-01-06 09:23:41,,Hoàn thành,,920000,0,920000,920000,KIỀU HOA,KH006297,
HD190533,PTK08,2025-01-06 09:22:31,,Hoàn thành,,75000,0,75000,75000,KIỀU HOA,KH006298,
HD190532,PTK08,2025-01-06 09:19:59,,Hoàn thành,,1920000,0,1920000,1920000,KIỀU HOA,KH003601,
HD190531,PTK08,2025-01-06 09:18:08,,Hoàn thành,,545000,0,545000,545000,KIỀU HOA,KH005850,
HD190530,PTK08,2025-01-06 09:16:54,,Hoàn thành,,590000,0,590000,590000,KIỀU HOA,KH004090,
HD190529,PTK08,2025-01-06 09:11:38,,Hoàn thành,,855000,0,855000,855000,KIỀU HOA,KH001794,
HD190528,PTK08,2025-01-06 09:11:12,,Hoàn thành,,950000,0,950000,950000,KIỀU HOA,KH006296,
HD190527,PTK08,2025-01-06 09:09:53,,Hoàn thành,,105000,0,105000,105000,KIỀU HOA,,
HD190526,PTK08,2025-01-06 09:04:52,,Hoàn thành,,1980000,0,1980000,1980000,KIỀU HOA,KH006295,
HD190525,PTK08,2025-01-06 08:57:55,,Hoàn thành,,4295000,0,4295000,4295000,KIỀU HOA,KH006294,
HD190524,PTK08,2025-01-06 08:56:48,,Hoàn thành,,520000,0,520000,520000,KIỀU HOA,KH006293,
HD190523,PTK08,2025-01-06 08:55:16,,Hoàn thành,,300000,0,300000,300000,KIỀU HOA,,
HD190522,PTK08,2025-01-06 08:54:27,,Hoàn thành,,520000,0,520000,520000,KIỀU HOA,1503,
HD190521,PTK08,2025-01-06 08:53:40,,Hoàn thành,,55000,0,55000,55000,KIỀU HOA,,
HD190520,PTK08,2025-01-06 08:52:58,,Hoàn thành,,110000,0,110000,110000,KIỀU HOA,,
HD190519,PTK08,2025-01-06 08:51:45,,Hoàn thành,,790000,0,790000,790000,KIỀU HOA,KH003898,
HD190518,PTK08,2025-01-06 08:50:53,,Hoàn thành,,700000,0,700000,700000,KIỀU HOA,KH006292,
HD190517,PTK08,2025-01-06 08:50:07,,Hoàn thành,,2810000,0,2810000,2810000,KIỀU HOA,KH001770,
HD190516,PTK08,2025-01-06 08:50:00,,Hoàn thành,,280000,0,280000,280000,KIỀU HOA,,
HD190515,PTK08,2025-01-06 08:45:12,,Hoàn thành,,55000,0,55000,55000,KIỀU HOA,KH002806,
HD190514,PTK08,2025-01-06 08:43:33,,Hoàn thành,,3460000,0,3460000,3460000,KIỀU HOA,KH001794,
HD190513,PTK08,2025-01-06 08:42:46,,Hoàn thành,,1560000,0,1560000,1560000,KIỀU HOA,KH001794,
HD190512,PTK08,2025-01-06 08:40:46,,Hoàn thành,,280000,0,280000,280000,KIỀU HOA,KH006290,
HD190511,PTK08,2025-01-06 08:38:32,,Hoàn thành,,320000,0,320000,320000,KIỀU HOA,,
HD190510,PTK08,2025-01-06 08:31:58,,Hoàn thành,,380000,0,380000,380000,KIỀU HOA,,
HD190509,PTK08,2025-01-06 08:30:15,,Hoàn thành,,1135000,0,1135000,1135000,KIỀU HOA,KH003502,
HD190508,PTK08,2025-01-06 08:29:27,,Hoàn thành,,1145000,0,1145000,1145000,KIỀU HOA,KH006289,
HD190507,PTK08,2025-01-06 08:29:27,,Hoàn thành,,65000,0,65000,65000,KIỀU HOA,,
HD190506,PTK08,2025-01-06 08:27:54,,Hoàn thành,,520000,0,520000,520000,KIỀU HOA,,
HD190505,PTK08,2025-01-06 08:24:56,,Hoàn thành,,320000,0,320000,320000,KIỀU HOA,KH006287,
HD190504,PTK08,2025-01-06 08:22:49,,Hoàn thành,,590000,0,590000,590000,KIỀU HOA,KH006288,
HD190503,PTK08,2025-01-06 08:22:45,,Hoàn thành,,2400000,0,2400000,2400000,KIỀU HOA,KH003137,
HD190502,PTK08,2025-01-06 08:21:37,,Hoàn thành,,105000,0,105000,105000,KIỀU HOA,,
HD190501,PTK08,2025-01-06 08:21:11,,Hoàn thành,,1240000,0,1240000,1240000,KIỀU HOA,KH001789,
HD190500,PTK08,2025-01-06 08:20:35,,Hoàn thành,,75000,0,75000,75000,KIỀU HOA,,
HD190499,PTK08,2025-01-06 08:17:54,,Hoàn thành,,720000,0,720000,720000,KIỀU HOA,KH006287,
HD190498,PTK08,2025-01-06 08:17:43,,Hoàn thành,,1500000,0,1500000,1500000,KIỀU HOA,KH006287,
HD190497,PTK08,2025-01-06 08:17:13,,Hoàn thành,,75000,0,75000,75000,KIỀU HOA,,
HD190496,PTK08,2025-01-06 08:14:21,,Hoàn thành,,390000,0,390000,390000,KIỀU HOA,KH004550,
HD190495,PTK08,2025-01-06 08:14:00,,Hoàn thành,,288000,0,288000,288000,KIỀU HOA,,
HD190494,PTK08,2025-01-06 08:12:55,,Hoàn thành,,105000,0,105000,105000,KIỀU HOA,,
HD190493,PTK08,2025-01-06 08:12:15,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,,
HD190492,PTK08,2025-01-06 08:08:24,,Hoàn thành,,960000,0,960000,960000,KIỀU HOA,KH006286,
HD190848,PTK08,2025-01-07 09:56:25,,Hoàn thành,,750000,0,750000,750000,KIỀU HOA,KH006358,"chị thanh toántrước can ph ( lấy hàng liền), còn lại 06 giao sau chưa thanh toán"
HD190491,PTK08,2025-01-06 08:05:49,,Hoàn thành,,625000,0,625000,625000,KIỀU HOA,KH002275,
HD190490,PTK08,2025-01-06 08:02:58,,Hoàn thành,,50000,0,50000,50000,KIỀU HOA,KH003601,
HD190489,PTK08,2025-01-06 08:02:47,,Hoàn thành,,3840000,0,3840000,3840000,KIỀU HOA,KH003601,
HD190488,PTK08,2025-01-06 08:00:55,,Hoàn thành,,585000,0,585000,585000,KIỀU HOA,,
HD190487,PTK08,2025-01-06 08:00:24,,Hoàn thành,,610000,0,610000,610000,KIỀU HOA,KH001735,
HD190486,PTK08,2025-01-06 07:55:31,,Hoàn thành,,310000,0,310000,310000,KIỀU HOA,KH001923,
HD190485,PTK08,2025-01-06 07:54:12,,Hoàn thành,,3074000,0,3074000,3074000,KIỀU HOA,KH006285,
HD190484,PTK08,2025-01-06 07:49:19,,Hoàn thành,,1050000,0,1050000,1050000,KIỀU HOA,KH006284,
HD190482,PTK08,2025-01-06 07:41:30,,Hoàn thành,,1550000,0,1550000,1550000,KIỀU HOA,KH006283,
HD191064,PTK08,2025-01-08 09:33:27,,Hoàn thành,,1700000,0,1700000,1700000,KIỀU HOA,KH002794,
